sim_id,true_gcomp_e0,true_gcomp_se,true_ipw_e0,true_ipw_se,true_aipw_e0,true_aipw_se,true_tmle_e0,true_tmle_se,true_scaipw_e0,true_scaipw_se,true_sctmle_e0,true_sctmle_se,main_gcomp_e0,main_gcomp_se,main_ipw_e0,main_ipw_se,main_aipw_e0,main_aipw_se,main_tmle_e0,main_tmle_se,main_scaipw_e0,main_scaipw_se,main_sctmle_e0,main_sctmle_se,ml_gcomp_e0,ml_gcomp_se,ml_ipw_e0,ml_ipw_se,ml_aipw_e0,ml_aipw_se,ml_tmle_e0,ml_tmle_se,ml_scaipw_e0,ml_scaipw_se,ml_sctmle_e0,ml_sctmle_se
501,0.337204003397665,,0.32344674098970166,0.02207760400512347,0.3083710329611207,0.02996324925404277,0.31900738713727045,0.02048795374642893,0.29136797179692325,0.05493832227392747,0.30155558268472654,0.041155195897208806,0.3503698372447598,,0.3707431282536029,0.03005506873634613,0.36209803396836554,0.019527547619402445,0.35658499047575365,0.018106531741783834,0.3644737536916418,0.029672748076787964,0.3519726016482915,0.024602554800081215,0.32453445997454783,,0.3444137788036971,0.022182643145415758,0.33811514175918067,0.01708347386149851,0.3377498495928781,0.01665124714435466,0.36261352371630096,0.03896764981622768,0.34353069684365634,0.02206710939721602
502,0.34563874697578495,,0.33747431098566094,0.025155591945730034,0.34605238634823976,0.014163183884426623,0.34603391486155793,0.014154472686527732,0.29152179069662887,0.056803899922093226,0.3520634367952955,0.0312108180811953,0.3508857954185354,,0.34962390469838106,0.020942871552635713,0.35545394756988474,0.016345402299857866,0.35496893397114293,0.01620420571070747,0.5047648245658619,0.10419727778958753,0.3484980387046961,0.06455525302447937,0.32217090382920666,,0.34021826283162104,0.020314264313111667,0.3429322076622677,0.01539547907451472,0.3485780400062142,0.014324151069275806,0.47011570846705597,0.0881230605099001,0.3486626114542011,0.06164305468935609
503,0.34996583294944816,,0.33904142198842124,0.017486085046090245,0.35192489204974653,0.015112262209757291,0.3519135433479137,0.0151293035057322,0.3447549129391499,0.016785757108142257,0.3440799948400109,0.017184550687327327,0.35021502245153474,,0.3444998278384034,0.018128528461186826,0.34906354208393586,0.015915492223556968,0.3491143307912509,0.015915231973299453,0.2857516823890583,0.06835113294366328,0.35883265268207365,0.05129076005011502,0.33866668866426636,,0.32937243416206463,0.01618407714439529,0.34737885425709064,0.013939854304495866,0.34919474736312,0.013953455839769714,0.3441924688836364,0.01682787454173095,0.35199943607988066,0.01754346303297607
504,0.3625832473005862,,0.3425544353269875,0.020393513867987212,0.36191555395674996,0.02421200965155076,0.36185114066624113,0.024162791343004225,0.2136057704155541,0.09878367210228049,0.3576700301335241,0.01677265368961612,0.3585152784387022,,0.38258243997111974,0.04932599261010435,0.35861418407353024,0.052613425202143106,0.3585336463633412,0.05262428790233219,0.2361340166848492,0.07778431802940038,0.36424930088740803,0.015526989740785807,0.33716462438959666,,0.3398951113109061,0.01869355379764054,0.3493190848344654,0.01724558590571129,0.3526692208623184,0.01811868384046898,0.2809489679448067,0.05140377221861613,0.34674252721201,0.014250945587958759
505,0.34070030336636525,,0.3237442518000447,0.01734220424203694,0.3380247573307425,0.01371392377512555,0.3374560986490356,0.013697411071867878,0.3195424169091357,0.021640990695898275,0.3277157768457194,0.02780670553850386,0.34897251156568615,,0.35481581451429833,0.022969533797195463,0.3540609473525294,0.01600840764572762,0.3526192457475193,0.015796239148493985,0.3081216141159095,0.07757000013133211,0.3549454512036289,0.07983703789368353,0.3256411026564877,,0.3251927053901584,0.017110869168399014,0.3348858673464931,0.013744858895322336,0.3398277453492832,0.0136931111859594,0.35755341547479286,0.04590357560240632,0.3540199162539296,0.04116870141090032
506,0.3474225240326834,,0.3343011315378765,0.01896158837501116,0.3498016959523878,0.015942073520989107,0.3491871521355473,0.01587685502895256,0.33396773157858484,0.03122706209342985,0.32669285038255447,0.030762818378039267,0.3444445712238412,,0.3306227744556238,0.016715174359132116,0.34400195354831015,0.015037900308395412,0.3440262765112202,0.015037324640428408,0.3854589942807625,0.03316573158149075,0.3506389358383693,0.024031140029014294,0.31827350262252474,,0.32979968277899885,0.017597885362693105,0.3383133998697507,0.014999000097000751,0.34125285848047504,0.014654300671798964,0.3267253798762897,0.017557534192717324,0.3198340610696604,0.01675561980604022
507,0.3337782444537386,,0.3169255003043371,0.020833960452594037,0.33716702395148734,0.014268851541127444,0.3385420104295449,0.01423976431087767,0.36872931027906053,0.03294229508688055,0.34392394473839444,0.022723662705021488,0.35014617105116774,,0.31903845295241073,0.018281407675850393,0.35009933270485777,0.017063491813008064,0.35010117262673407,0.017063305536643713,0.576711997552947,0.13375295353653643,0.33787954878022747,0.05657077555718334,0.31362484140261215,,0.32038008984410477,0.021288003896488845,0.3295738324820748,0.015611229556863119,0.33808801169691005,0.01431519911131451,0.3436619894216522,0.029635586463262083,0.3326521607420335,0.01589482079803761
508,0.3367151416614094,,0.3501738632836953,0.026614333444124214,0.33877736563795097,0.02075635913830594,0.3381933751594258,0.020416453132861574,0.3188189727694776,0.029714371444555746,0.31929403757784725,0.02609899186383371,0.3518735277874986,,0.3486799977693853,0.019706829948981458,0.3522382324401798,0.01718748696066579,0.3522186192611235,0.017182769998240612,0.33130617304864823,0.021042228561428986,0.33770414394015535,0.019796187889396265,0.32479073507791356,,0.3375478475186843,0.020056362946224877,0.33087430840334614,0.01923823460967158,0.3316260003109984,0.019886132628505655,0.3306175516783475,0.01810812922771247,0.3326827376957719,0.016165743637205875
509,0.36725564618288625,,0.3586539653664389,0.023001244248422176,0.3701171162361281,0.014954103372568115,0.3706257136506788,0.014901221083278108,0.3598223720850764,0.01811822988608541,0.3529662355166671,0.018006036136291995,0.37364974381455296,,0.3609644107402511,0.018592975388625668,0.37400774365353495,0.01528914496233513,0.37399177867397226,0.01528798175518349,0.31814177953987866,0.04128739634481702,0.2981850698678196,0.07134514935864286,0.34458812279507567,,0.35148954926922077,0.018783190843779916,0.36173607093507176,0.015277353561652093,0.3689652028526898,0.014663206403736731,0.35969344304976736,0.015153114084984489,0.3648192262969843,0.014818713255480172
510,0.3269629096065592,,0.3139426463089606,0.01817676397808483,0.3191467831709373,0.015150094512588846,0.3190126455577036,0.01507628348101206,0.3134035360434264,0.017058997513922862,0.31526420813227074,0.016154754087590432,0.33438475162095066,,0.32554932621421057,0.022830237685034838,0.34604629978140355,0.021745873579239544,0.34209573020333534,0.020791657837908033,0.456753650590316,0.09709683319088222,0.32876590878261686,0.03802741492158541,0.3114498812421386,,0.3217942408111916,0.019127885288911687,0.3230635556322627,0.01608241647911048,0.3234404422796364,0.015526143484573474,0.3415766616949476,0.023412135280633985,0.3287376470667314,0.024727928787997996
